Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Market_Type,Actual_ESG,Predicted_ESG,Error,Absolute_Error
Energy,Oceania,2019,8169.4,2.8,3290.5,23.1,24.5,89.8,47.4,8404195.2,2521258.6,84041952.2,Developed,53.9,54.0230464913036,-0.12304649130360445,0.12304649130360445
Technology,Middle East,2024,8101.6,29.2,63793.9,13.6,84.3,18.2,35.4,247097.1,148258.3,494194.3,Emerging,46.0,45.94442613903714,0.0555738609628591,0.0555738609628591
Energy,North America,2015,6489.7,30.6,16027.1,,16.2,91.9,50.1,7051497.7,2115449.3,70514977.1,Developed,52.8,51.87304093224619,0.9269590677538062,0.9269590677538062
Consumer Goods,Oceania,2015,682.3,5.3,615.3,,27.2,32.1,47.5,137753.8,172192.2,688768.8,Developed,35.6,36.353490996770084,-0.7534909967700827,0.7534909967700827
Healthcare,Asia,2024,8717.3,-5.3,23734.6,15.8,90.2,10.9,89.4,495731.0,495731.0,991462.1,Emerging,63.5,65.13994738690477,-1.6399473869047654,1.6399473869047654
Retail,Africa,2024,371.3,-1.6,736.9,15.5,71.6,34.7,41.6,25952.3,12976.2,51904.6,Emerging,49.3,49.19468479635685,0.10531520364314417,0.10531520364314417
Retail,Latin America,2023,1866.0,13.4,6132.4,0.9,66.6,61.0,65.6,136977.3,68488.6,273954.6,Emerging,64.4,64.47990203444711,-0.07990203444710176,0.07990203444710176
Energy,North America,2023,9383.6,28.1,41719.8,10.3,17.3,65.0,68.8,10126296.0,3037888.8,101262959.6,Developed,50.4,49.911937455837226,0.48806254416277284,0.48806254416277284
Manufacturing,Asia,2025,329.1,9.6,642.7,-6.3,68.1,70.7,75.8,71383.5,95178.0,1189724.4,Emerging,71.5,71.03606299974378,0.4639370002562231,0.4639370002562231
Healthcare,Middle East,2018,3071.6,22.4,15100.6,-1.7,61.0,2.0,16.1,237421.3,237421.3,474842.6,Emerging,26.4,26.817272419038012,-0.4172724190380137,0.4172724190380137
Technology,Africa,2018,4879.8,22.6,26607.9,-9.1,95.7,16.8,14.9,129328.0,77596.8,258655.9,Emerging,42.5,42.51887215928996,-0.018872159289962553,0.018872159289962553
Energy,Asia,2020,13157.1,18.9,21878.1,2.0,17.0,64.5,59.3,14222297.9,4266689.4,142222979.2,Emerging,46.9,47.60920734286705,-0.7092073428670531,0.7092073428670531
Retail,Europe,2015,685.6,7.8,900.1,,75.6,78.1,91.2,45974.7,22987.4,91949.4,Developed,81.7,81.52889849530261,0.17110150469738983,0.17110150469738983
Technology,Oceania,2022,15156.3,20.2,54168.9,17.9,97.3,76.4,88.3,393075.3,235845.2,786150.5,Developed,87.3,87.92706507336959,-0.627065073369593,0.627065073369593
Technology,North America,2018,10431.8,24.3,78449.3,4.8,100.0,57.7,76.5,260794.0,156476.4,521588.0,Developed,78.1,79.01859576388667,-0.9185957638866711,0.9185957638866711
Manufacturing,Middle East,2019,3384.6,13.7,4245.0,-3.8,0.0,64.1,6.6,1218442.8,1624590.4,20307380.2,Emerging,23.6,25.142402577733534,-1.542402577733533,1.542402577733533
Consumer Goods,Asia,2015,3456.5,19.9,11486.2,,36.0,27.1,35.0,655137.4,818921.7,3275686.8,Emerging,32.7,32.65475874781351,0.045241252186492886,0.045241252186492886
Healthcare,Middle East,2019,2117.8,21.0,6068.8,20.8,96.8,10.9,31.4,110592.9,110592.9,221185.9,Emerging,46.4,46.20389293072782,0.19610706927218047,0.19610706927218047
Energy,North America,2020,12376.7,26.7,44431.5,26.3,26.2,71.4,86.5,12578927.4,3773678.2,125789274.2,Developed,61.4,61.999538117497195,-0.5995381174971968,0.5995381174971968
Manufacturing,Middle East,2016,1499.8,24.1,3047.2,-1.8,42.0,38.5,55.3,407566.2,543421.5,6792769.2,Emerging,45.3,44.48871977628394,0.8112802237160537,0.8112802237160537
Healthcare,Oceania,2017,1016.5,3.6,857.7,-10.5,52.3,61.0,55.5,84800.4,84800.4,169600.7,Developed,56.2,56.11776396401583,0.08223603598417384,0.08223603598417384
Healthcare,Africa,2024,2127.1,25.2,7567.2,3.6,42.8,46.0,61.5,191498.3,191498.3,382996.6,Emerging,50.1,50.74409355326311,-0.6440935532631116,0.6440935532631116
Retail,Latin America,2022,1850.1,9.4,2834.6,13.4,66.8,59.5,62.1,135480.5,67740.2,270961.0,Emerging,62.8,62.71184029420622,0.08815970579377819,0.08815970579377819
Retail,Middle East,2015,1931.1,8.0,1937.7,,69.6,42.3,17.7,137658.0,68829.0,275315.9,Emerging,43.2,42.18608766860651,1.0139123313934917,1.0139123313934917
Consumer Goods,North America,2018,1576.2,14.2,3162.1,9.3,35.7,43.8,68.5,299569.5,374461.9,1497847.5,Developed,49.3,49.83595530356064,-0.535955303560641,0.535955303560641
Transportation,Europe,2019,210.9,-2.7,339.5,-10.4,18.7,89.5,86.1,135274.2,22545.7,450913.9,Developed,64.8,65.39424728848788,-0.5942472884878782,0.5942472884878782
Energy,Middle East,2020,4899.6,23.4,15351.2,-14.0,34.5,39.0,53.8,4695550.2,1408665.1,46955502.2,Emerging,42.4,42.64931569335688,-0.24931569335688408,0.24931569335688408
Consumer Goods,Africa,2016,1278.1,7.9,1809.2,2.6,43.0,18.4,15.9,229715.4,287144.3,1148577.1,Emerging,25.8,25.15476177822251,0.6452382217774897,0.6452382217774897
Healthcare,Latin America,2015,1126.4,16.7,2840.7,,58.9,52.2,44.9,88727.8,88727.8,177455.7,Emerging,52.0,51.52593386840681,0.4740661315931902,0.4740661315931902
Manufacturing,North America,2022,2419.9,24.6,10377.7,4.0,42.8,43.3,73.8,653579.1,871438.7,10892984.2,Developed,53.3,53.60318038502561,-0.3031803850256125,0.3031803850256125
Finance,Africa,2023,1607.1,23.5,4307.3,8.6,100.0,67.0,3.7,16071.3,8035.7,40178.3,Emerging,56.9,56.223300185768366,0.6766998142316325,0.6766998142316325
Retail,Asia,2019,2719.4,9.8,4375.2,9.9,78.7,66.0,90.8,176590.9,88295.5,353181.9,Emerging,78.5,78.42069484201517,0.07930515798483384,0.07930515798483384
Consumer Goods,Oceania,2021,1787.2,15.8,4145.7,7.4,42.3,85.1,72.3,323042.4,403802.9,1615211.8,Developed,66.6,66.99181842780757,-0.3918184278075785,0.3918184278075785
Finance,Latin America,2022,9189.4,28.2,26160.9,1.2,88.3,44.5,48.8,107003.2,53501.6,267507.9,Emerging,60.5,60.59280143207725,-0.09280143207725189,0.09280143207725189
Consumer Goods,Middle East,2016,2081.3,14.1,7259.1,14.0,58.9,58.6,19.7,327921.6,409902.0,1639608.1,Emerging,45.7,45.89038214238616,-0.1903821423861558,0.1903821423861558
Manufacturing,Oceania,2019,827.9,7.5,1313.3,6.6,86.3,86.1,62.2,147966.0,197288.0,2466100.4,Developed,78.2,78.9815443611046,-0.7815443611045936,0.7815443611045936
Transportation,Africa,2023,333.9,2.2,71.3,1.6,60.6,55.3,25.2,155355.4,25892.6,517851.2,Emerging,47.0,47.079761872053105,-0.07976187205310481,0.07976187205310481
Transportation,Middle East,2017,1183.3,8.7,1493.0,14.3,64.6,49.4,70.2,531131.1,88521.9,1770437.2,Emerging,61.4,61.174431064169916,0.22556893583008275,0.22556893583008275
Manufacturing,Europe,2018,431.6,-0.8,2054.5,-6.8,22.7,100.0,55.9,134812.1,179749.5,2246868.4,Developed,59.5,59.38342437500972,0.11657562499028273,0.11657562499028273
Finance,Middle East,2015,5664.9,11.9,10262.7,,63.8,35.6,1.2,85365.9,42683.0,213414.9,Emerging,33.6,33.286517962508604,0.31348203749139714,0.31348203749139714
Energy,North America,2015,7409.3,5.8,5982.6,,30.7,44.2,83.2,7299469.8,2189840.9,72994697.7,Developed,52.7,53.14682373487882,-0.4468237348788193,0.4468237348788193
Utilities,North America,2016,1564.3,10.4,1308.0,-8.8,65.4,80.5,88.1,928528.8,580330.5,9285287.7,Developed,78.0,77.56789637760549,0.43210362239450717,0.43210362239450717
Retail,Middle East,2017,918.9,-0.1,3762.6,-3.4,66.1,46.0,50.5,67773.8,33886.9,135547.7,Emerging,54.2,54.32041616717791,-0.1204161671779076,0.1204161671779076
Manufacturing,Europe,2019,1611.4,15.5,4856.2,-1.4,8.7,72.5,47.6,550720.2,734293.5,9178669.2,Developed,42.9,43.5670312085424,-0.6670312085424044,0.6670312085424044
Retail,Oceania,2017,465.5,8.4,602.3,10.9,42.6,38.3,54.4,41966.4,20983.2,83932.8,Developed,45.1,44.911789009839886,0.18821099016011544,0.18821099016011544
Consumer Goods,North America,2022,2576.7,16.5,7733.8,10.7,75.7,61.8,32.5,345413.5,431766.8,1727067.3,Developed,56.7,55.973940138038984,0.7260598619610192,0.7260598619610192
Manufacturing,Europe,2022,446.3,4.5,324.2,-2.8,19.2,96.9,58.4,142669.7,190226.3,2377828.1,Developed,58.2,57.073055709169246,1.1269442908307568,1.1269442908307568
Utilities,Oceania,2016,2380.7,14.3,4065.2,7.6,46.3,48.9,50.8,1667671.8,1042294.9,16676718.5,Developed,48.7,48.78795820931342,-0.08795820931342035,0.08795820931342035
Retail,Asia,2016,1182.1,1.2,175.4,14.4,64.8,48.1,88.7,88234.5,44117.2,176469.0,Emerging,67.2,67.94528048102458,-0.7452804810245794,0.7452804810245794
Healthcare,Latin America,2025,14651.3,-1.6,60950.1,11.8,49.5,54.3,14.5,1250007.0,1250007.0,2500014.0,Emerging,39.5,38.44286695442153,1.0571330455784675,1.0571330455784675
Transportation,Europe,2021,3165.4,3.4,2042.7,25.4,22.0,50.4,72.4,1986892.0,331148.7,6622973.5,Developed,48.2,48.48338625555262,-0.2833862555526139,0.2833862555526139
Consumer Goods,North America,2016,2909.8,19.2,12488.0,0.4,78.3,41.8,93.8,379442.9,474303.6,1897214.6,Developed,71.3,71.4054819045863,-0.10548190458629847,0.10548190458629847
Energy,North America,2019,791.9,13.2,1170.1,-5.8,49.5,46.8,73.0,675905.1,202771.5,6759051.4,Developed,56.4,56.588830944431926,-0.1888309444319276,0.1888309444319276
Retail,Europe,2018,411.7,-0.6,591.8,1.2,26.8,32.4,98.8,41676.9,20838.4,83353.7,Developed,52.7,52.79314973349967,-0.09314973349966493,0.09314973349966493
Utilities,Latin America,2025,1296.2,7.2,1342.7,-20.0,45.8,100.0,79.5,911853.7,569908.6,9118537.0,Emerging,75.1,74.91797151383916,0.18202848616083145,0.18202848616083145
Energy,Middle East,2024,7728.5,35.4,54321.7,21.9,12.8,76.4,31.2,8583635.6,2575090.7,85836355.6,Emerging,40.1,40.373174651990844,-0.2731746519908427,0.2731746519908427
Utilities,Oceania,2020,3373.9,11.0,4118.5,11.0,52.3,87.2,36.7,2250046.6,1406279.1,22500466.0,Developed,58.7,57.98814426073893,0.7118557392610754,0.7118557392610754
Healthcare,Middle East,2015,1921.7,19.9,5391.2,,56.3,9.1,15.6,154892.3,154892.3,309784.7,Emerging,27.0,27.1024578985005,-0.10245789850050002,0.10245789850050002
Transportation,Africa,2020,441.0,3.3,176.3,-2.5,36.3,65.3,16.8,250242.1,41707.0,834140.2,Emerging,39.5,40.31025322632104,-0.8102532263210378,0.8102532263210378
Retail,Africa,2020,1596.1,3.1,545.1,10.7,51.5,37.5,50.5,133960.4,66980.2,267920.9,Emerging,46.5,46.32639669445652,0.17360330554348025,0.17360330554348025
Manufacturing,Africa,2018,2587.9,14.6,7646.0,18.5,51.4,7.1,29.7,652069.7,869426.3,10867828.7,Emerging,29.4,29.0466226640936,0.35337733590639786,0.35337733590639786
Energy,Africa,2016,1900.1,7.4,2643.2,-15.6,52.4,36.3,33.3,1582705.2,474811.6,15827051.7,Emerging,40.7,40.72014509723663,-0.02014509723662883,0.02014509723662883
Transportation,Asia,2023,980.9,8.6,1132.7,-7.5,16.0,31.3,71.7,640433.2,106738.9,2134777.3,Emerging,39.7,40.10453744539188,-0.404537445391874,0.404537445391874
Manufacturing,Middle East,2018,2614.9,17.1,8757.2,21.4,60.9,31.1,45.7,607204.4,809605.9,10120073.8,Emerging,45.9,45.782237857032946,0.11776214296705234,0.11776214296705234
Technology,Africa,2018,5978.5,26.1,31801.0,8.8,99.7,46.3,20.7,150000.0,90000.0,300000.0,Emerging,55.6,55.407660450486496,0.1923395495135054,0.1923395495135054
Retail,Africa,2022,697.9,9.4,1412.5,13.7,42.5,66.7,42.5,62977.9,31488.9,125955.7,Emerging,50.6,49.90520816791577,0.6947918320842348,0.6947918320842348
Manufacturing,Oceania,2022,449.7,2.4,104.9,10.3,54.5,96.1,79.0,110429.2,147238.9,1840486.4,Developed,76.5,76.59491823826158,-0.09491823826158452,0.09491823826158452
Finance,North America,2018,1028.6,17.4,3556.3,-9.2,99.8,55.4,49.2,10315.2,5157.6,25788.1,Developed,68.1,67.2208653740228,0.8791346259772013,0.8791346259772013
Utilities,Europe,2018,255.9,8.8,327.3,-3.1,50.6,63.8,72.2,173163.8,108227.4,1731637.7,Developed,62.2,63.41497177506951,-1.2149717750695075,1.2149717750695075
Energy,Oceania,2024,14070.0,32.3,85604.0,0.6,46.2,62.4,25.0,12338680.9,3701604.3,123386809.3,Developed,44.5,44.99823348722129,-0.4982334872212917,0.4982334872212917
Utilities,Asia,2016,313.9,12.2,332.2,-7.6,26.0,24.0,45.9,255615.4,159759.6,2556153.8,Emerging,32.0,31.53149935741899,0.46850064258100943,0.46850064258100943
Manufacturing,North America,2017,3190.8,19.3,5750.1,0.8,9.7,83.7,62.1,1083468.2,1444624.2,18057802.5,Developed,51.8,52.75138470673358,-0.9513847067335846,0.9513847067335846
Finance,Asia,2015,8939.0,17.1,12845.0,,98.6,71.1,20.8,91200.5,45600.3,228001.3,Emerging,63.5,63.16877627182217,0.3312237281778323,0.3312237281778323
Manufacturing,Latin America,2023,7605.0,0.7,730.0,13.8,57.1,47.7,82.6,1826487.2,2435316.3,30441453.4,Emerging,62.5,62.72329348358676,-0.22329348358675816,0.22329348358675816
Technology,Latin America,2020,99728.8,16.7,545600.5,3.3,91.9,97.3,37.4,2776799.6,1666079.7,5553599.1,Emerging,75.5,74.71625255633751,0.7837474436624916,0.7837474436624916
Manufacturing,Asia,2016,704.9,12.3,1043.7,12.9,24.6,34.0,21.4,217423.2,289897.7,3623720.8,Emerging,26.7,26.396402857501432,0.3035971424985675,0.3035971424985675
Retail,Oceania,2024,999.4,-1.3,3846.3,5.2,40.6,57.8,40.3,91547.8,45773.9,183095.7,Developed,46.2,46.01005632860625,0.18994367139375612,0.18994367139375612
Healthcare,North America,2024,386.3,12.3,762.3,6.9,56.7,52.0,43.8,31015.1,31015.1,62030.3,Developed,50.8,50.515068749215814,0.284931250784183,0.284931250784183
Transportation,Asia,2017,2267.9,8.2,2676.9,-9.7,35.4,46.1,29.6,1295510.2,215918.4,4318367.3,Emerging,37.0,36.68214826593991,0.31785173406009193,0.31785173406009193
Transportation,Africa,2022,793.7,-10.4,2102.3,3.0,60.1,29.8,31.6,371187.4,61864.6,1237291.3,Emerging,40.5,39.56490662814617,0.9350933718538315,0.9350933718538315
Technology,Middle East,2024,108393.6,18.6,524589.4,10.0,100.0,29.3,64.5,2709839.3,1625903.6,5419678.7,Emerging,64.6,64.2501466867414,0.3498533132585919,0.3498533132585919
Utilities,Africa,2019,532.5,9.7,607.0,-1.2,47.7,86.8,59.1,368949.1,230593.2,3689491.4,Emerging,64.5,63.47558348547915,1.0244165145208513,1.0244165145208513
Manufacturing,Latin America,2020,376.7,6.6,514.4,1.7,25.7,76.2,50.4,115244.7,153659.6,1920745.4,Emerging,50.8,49.91131975505321,0.8886802449467837,0.8886802449467837
Healthcare,Africa,2023,2094.9,19.5,6054.3,-0.5,68.1,36.2,60.7,151550.9,151550.9,303101.8,Emerging,55.0,55.10217140488337,-0.10217140488337151,0.10217140488337151
Finance,Africa,2025,21627.6,14.9,59943.4,-1.8,90.2,73.0,17.1,246011.3,123005.7,615028.3,Emerging,60.1,60.98741632178236,-0.8874163217823607,0.8874163217823607
Manufacturing,Africa,2022,1407.1,9.2,1124.6,2.8,53.7,41.2,19.8,347808.7,463744.9,5796811.8,Emerging,38.2,39.01692169559149,-0.8169216955914891,0.8169216955914891
Manufacturing,Latin America,2015,3324.0,4.2,1908.8,,59.2,39.2,71.5,783624.2,1044832.3,13060403.9,Emerging,56.6,56.39102177141834,0.20897822858166393,0.20897822858166393
Retail,Middle East,2025,1774.5,10.8,4418.6,-1.2,86.1,52.5,31.7,105978.8,52989.4,211957.6,Emerging,56.8,56.31105128294614,0.4889487170538587,0.4889487170538587
Retail,Latin America,2017,727.0,2.9,346.0,-5.8,26.3,32.4,62.5,73859.4,36929.7,147718.8,Emerging,40.4,40.287762058298405,0.11223794170159351,0.11223794170159351
Retail,Africa,2017,595.0,1.7,116.1,-0.6,58.9,5.0,48.7,46873.8,23436.9,93747.5,Emerging,37.5,37.586012835908875,-0.08601283590887476,0.08601283590887476
Consumer Goods,Middle East,2016,1348.7,4.4,1318.6,11.2,74.8,61.4,10.3,182487.1,228108.9,912435.6,Emerging,48.9,49.359890441033826,-0.4598904410338278,0.4598904410338278
Manufacturing,Asia,2019,17229.2,8.3,28100.7,1.1,47.1,69.5,88.8,4498881.5,5998508.7,74981358.5,Emerging,68.5,67.91653003064293,0.5834699693570684,0.5834699693570684
Energy,Europe,2018,5614.4,-9.1,5150.6,13.9,16.9,60.5,93.5,6074926.4,1822477.9,60749264.3,Developed,56.9,56.78943311965048,0.11056688034951634,0.11056688034951634
Utilities,Latin America,2020,1758.9,-1.4,7375.0,1.6,61.8,38.9,31.6,1079657.5,674786.0,10796575.4,Emerging,44.1,43.453814112539774,0.6461858874602271,0.6461858874602271
Transportation,North America,2024,1008.8,-1.8,4368.9,6.7,18.0,99.6,38.4,649965.4,108327.6,2166551.2,Developed,52.0,52.090172874204214,-0.09017287420421383,0.09017287420421383
Retail,Latin America,2021,5375.6,3.8,3695.0,-0.8,33.9,36.0,78.7,517653.9,258826.9,1035307.7,Emerging,49.5,49.70290698813902,-0.20290698813901997,0.20290698813901997
Finance,Europe,2019,1814.1,12.1,3036.2,5.9,79.4,61.6,47.1,23385.7,11692.9,58464.3,Developed,62.7,61.907637448057635,0.792362551942368,0.792362551942368
Consumer Goods,Asia,2024,926.1,23.3,2662.1,0.4,50.5,64.0,75.8,156808.9,196011.1,784044.4,Emerging,63.4,63.84597764417475,-0.4459776441747536,0.4459776441747536
Transportation,Oceania,2025,742.1,0.8,93.4,0.3,23.2,66.6,38.4,461953.1,76992.2,1539843.5,Developed,42.7,43.4899537972929,-0.7899537972928954,0.7899537972928954
Energy,North America,2019,13760.5,7.0,10839.3,10.9,12.1,48.8,64.3,15351852.5,4605555.7,153518524.5,Developed,41.7,41.966820052469174,-0.2668200524691713,0.2668200524691713
Energy,North America,2025,24550.0,50.0,219723.9,1.3,36.1,69.3,80.3,23252857.5,6975857.2,232528574.7,Developed,61.9,61.798514622314265,0.10148537768573362,0.10148537768573362
Utilities,Middle East,2024,2020.9,13.3,3549.5,-9.1,56.2,53.7,30.6,1304169.0,815105.7,13041690.4,Emerging,46.8,46.386438848676725,0.41356115132327176,0.41356115132327176
Finance,Asia,2021,2307.8,9.2,3245.0,-0.5,88.0,36.3,68.1,26950.0,13475.0,67375.0,Emerging,64.2,63.840395580149455,0.35960441985054814,0.35960441985054814
Energy,Africa,2017,7821.6,2.6,3786.0,-22.0,50.1,48.0,52.0,6644618.1,1993385.4,66446181.2,Emerging,50.0,49.87264544170105,0.12735455829894704,0.12735455829894704
Energy,Oceania,2023,7543.6,-9.8,18139.2,20.4,30.3,83.2,70.6,7454001.7,2236200.5,74540017.5,Developed,61.4,62.48889479870418,-1.0888947987041817,1.0888947987041817
Transportation,Asia,2025,1169.9,9.2,1304.6,6.2,27.6,84.8,83.4,706733.7,117788.9,2355778.9,Emerging,65.3,63.7895580873615,1.5104419126384983,1.5104419126384983
Consumer Goods,Asia,2024,1183.3,16.7,3978.4,7.2,37.6,85.2,15.8,221748.7,277185.8,1108743.4,Emerging,46.2,45.61264420239142,0.5873557976085806,0.5873557976085806
Technology,Oceania,2022,9568.1,-1.1,35561.1,13.2,59.6,74.6,46.7,374614.4,224768.6,749228.8,Developed,60.3,59.166762750574655,1.133237249425342,1.133237249425342
Transportation,Middle East,2021,1081.7,0.5,90.6,6.7,26.6,63.8,38.3,657776.8,109629.5,2192589.4,Emerging,42.9,42.5852584363737,0.3147415636262991,0.3147415636262991
Retail,Europe,2024,1402.8,9.7,1403.9,12.4,85.7,78.8,85.5,84213.9,42106.9,168427.7,Developed,83.3,83.45345517787327,-0.15345517787326912,0.15345517787326912
Healthcare,Asia,2015,3053.7,18.1,5522.8,,75.9,86.5,39.9,204103.8,204103.8,408207.5,Emerging,67.5,67.60085510252188,-0.10085510252187646,0.10085510252187646
Retail,North America,2016,1618.4,7.8,2108.0,14.6,26.2,44.2,85.6,164537.5,82268.8,329075.0,Developed,52.0,51.92925764045757,0.0707423595424288,0.0707423595424288
Finance,Middle East,2017,6609.1,4.7,4438.0,12.8,99.8,40.0,16.7,66303.2,33151.6,165757.9,Emerging,52.2,51.9359080831615,0.2640919168385025,0.2640919168385025
Energy,Europe,2017,1248.2,14.2,1935.3,2.9,48.3,39.1,55.1,1075823.2,322747.0,10758232.4,Developed,47.5,47.59365138155249,-0.09365138155249042,0.09365138155249042
Finance,Latin America,2016,3538.3,12.4,8160.9,13.1,94.8,23.9,48.3,37938.0,18969.0,94845.0,Emerging,55.7,56.63428109880933,-0.9342810988093291,0.9342810988093291
Healthcare,Asia,2018,3014.3,20.8,14690.5,-6.0,43.7,37.3,83.9,269457.5,269457.5,538915.0,Emerging,55.0,54.49565822747563,0.50434177252437,0.50434177252437
Finance,Africa,2024,16246.2,10.9,17596.9,11.7,99.5,14.0,29.1,163521.7,81760.9,408804.3,Emerging,47.5,47.388857339664405,0.11114266033559517,0.11114266033559517
Transportation,Africa,2017,714.0,21.1,1309.1,11.6,85.6,36.6,9.0,257294.4,42882.4,857647.9,Emerging,43.7,44.637741918063135,-0.9377419180631321,0.9377419180631321
Healthcare,Oceania,2020,6553.9,6.0,5801.1,5.8,71.2,57.7,37.6,459746.5,459746.5,919492.9,Developed,55.5,55.58467826255633,-0.08467826255633071,0.08467826255633071
Technology,North America,2020,10033.1,21.0,62284.2,1.1,100.0,58.3,73.1,250826.7,150496.0,501653.3,Developed,77.1,77.16181716277826,-0.06181716277826865,0.06181716277826865
Retail,Europe,2025,791.8,3.4,406.4,-1.9,63.1,82.6,39.0,60061.3,30030.6,120122.5,Developed,61.6,62.60369061854115,-1.0036906185411496,1.0036906185411496
Energy,Middle East,2015,2826.8,10.4,2800.7,,3.2,58.5,22.7,3328893.9,998668.2,33288939.2,Emerging,28.1,28.24164735210879,-0.14164735210878732,0.14164735210878732
Retail,Africa,2022,2776.3,10.6,7022.4,16.2,92.4,68.4,39.7,153668.8,76834.4,307337.7,Emerging,66.8,67.36499489819946,-0.5649948981994584,0.5649948981994584
Transportation,Asia,2024,1761.1,5.9,943.0,-1.9,25.3,77.3,69.7,1081083.1,180180.5,3603610.2,Emerging,57.4,57.322002128998946,0.07799787100105249,0.07799787100105249
Utilities,Middle East,2020,847.1,0.7,48.0,4.6,68.1,60.9,63.4,489965.4,306228.4,4899654.3,Emerging,64.2,64.66094923813448,-0.4609492381344751,0.4609492381344751
Retail,North America,2015,1552.8,5.8,1076.0,,55.3,58.0,81.1,126282.3,63141.1,252564.6,Developed,64.8,63.459050232703305,1.3409497672966921,1.3409497672966921
Consumer Goods,Oceania,2020,3034.1,22.0,15263.0,-2.1,63.4,91.2,86.8,458974.3,573717.9,2294871.7,Developed,80.5,79.58173674288143,0.9182632571185678,0.9182632571185678
Energy,North America,2021,42603.7,20.9,73697.7,12.1,10.9,51.5,71.5,47870169.0,14361050.7,478701690.5,Developed,44.6,45.21228547793249,-0.6122854779324882,0.6122854779324882
